final_balance,income_mean,outcome_mean,incomes_max,incomes_min,outcomes_max,outcomes_min,fequent_operation_hour
-3219.35,449.68,512.38,986.86,35.06,979.25,61.19,4
-499.47,512.46,512.08,996.75,1.63,992.91,1.81,21
3304.14,563.29,549.74,997.91,25.81,989.68,64.78,8
-10097.24,540.17,537.66,995.58,0.4,981.05,12.93,12
-7353.01,413.12,541.39,981.71,23.15,998.75,57.21,20
1728.86,512.59,491.62,994.65,21.87,991.46,6.41,4
-1581.21,576.36,487.37,993.13,128.59,995.39,27.79,7
-4666.3,430.66,485.98,992.39,16.08,962.98,45.32,5
-1384.01,440.96,423.86,994.86,60.58,974.39,12.06,0
3792.58,514.61,430.33,992.6,12.91,998.84,0.61,0
-3800.12,627.09,541.89,958.97,60.55,997.98,57.17,6
-7025.24,495.13,513.49,991.52,11.04,980.93,22.08,16
-3219.91,485,474.35,990.57,8.37,966.46,16.71,21
-4621.59,464.02,484.69,998.32,18.74,988.44,6.83,19
2734.99,518,466.66,962.86,35.92,960.51,41.83,6
8299.76,460.22,517.42,993.57,2.96,989.57,6.58,1
-1536.52,532.24,512.84,997.58,18.73,997.61,14.87,10
-3020.67,488.78,477.33,997,15.07,978,18.35,7
11064.93,472.1,457.96,978.36,2.68,985.36,16.9,22
-2568.4,483.12,470.89,966.87,7.79,997.65,24,20
-5433.61,413.08,549.16,990.86,18.85,991.05,20.5,3
-714.97,599.97,437.85,974.99,100.54,970.47,5.69,9
6993.93,502.41,517.91,984.95,31.57,993.96,36.6,4
-1415.88,514.84,521.39,987.79,1.28,973.26,5.28,9
4074.5,473.08,524.77,962.24,9.03,926.07,81.62,14
3947.61,463.92,435.91,983.47,14.02,984.11,31.93,11
6442.17,546.15,447.24,974.36,37.48,895.61,30.21,19
-2181.98,477.82,503.63,965.79,6.17,998.99,8.54,2
-5313.28,511.14,523.88,978.57,34.56,998.79,5.78,19
3470.55,432.83,500.97,961.42,19.67,994.44,14.38,0
5657.12,543.37,491.88,991.43,60.5,959.91,3.33,0
838.98,442.25,491.32,997.48,23.56,992.87,28.14,22
1897.51,493.79,407.43,942.93,34.47,920.11,10.87,23
-3008.85,368.25,555.51,758.3,10.93,990.91,7.02,0
-2775.05,507.97,483.66,990.72,32.59,972.86,3.43,12
6096.56,538.24,505.28,978.36,12.56,955.46,80.11,3
-3270.86,510.3,578.44,926.58,4.37,995.34,36.79,22
7034.97,502.55,402.05,964.63,8.55,919.02,17.89,23
8623.09,560.67,453.89,963.21,23.93,976.46,14.29,11
-9220.15,417.19,523.81,988.16,25.9,977.99,3.35,10
3650.63,494.79,460.7,989.41,12.4,987.36,32.74,22
3832.31,512.81,409.07,976.33,9.78,952,2.06,5
7877.28,498.94,554.13,998.57,2.98,968.27,23.25,23
971.56,481.56,515.76,994.56,13,974.16,19.56,20
-1992.65,452.07,455.37,970.72,22.92,994.38,5.17,12
-2290.95,473.3,471.79,947.57,4.25,940.2,3.81,2
9894.08,526.49,462.95,997.91,4.92,948.98,13.58,9
-17212.13,480.65,596.07,955.14,73.35,993.32,14.79,20
1632.45,476.64,484.94,998.91,18.86,997.88,8.96,11
966.29,477.06,501.53,990.82,9.42,968.15,48.31,17
-7714.37,458.49,544.58,928,63.63,997.56,49.92,18
-2560.04,450.64,496.71,943.23,24.67,977.82,21.92,11
3255.42,550.33,512.68,999.94,0.82,923.7,42,23
1168.96,476.95,561.58,953.27,5.65,947.99,69.11,22
-4670.15,559.68,528.06,975.5,30.4,991.02,20.72,11
2034.33,536.17,520.96,967.78,13.98,943.73,36.38,12
-2669.42,498.5,562.35,992.67,62.02,994.65,35.94,8
-3562.19,489.42,508.98,977.42,11.67,972.57,22.37,13
-697.64,508.2,439.93,983.11,7.3,929.4,6.9,7
-2198.86,504.8,497.41,940.86,51.76,966.68,4.34,7
4191.48,550.96,440.62,931.25,76.08,996.14,25.53,13
6050.12,485.47,511.21,963.43,23.72,988.69,10.15,12
-1077.17,445.33,527.33,951.73,8.37,991.59,40.54,0
-5015.28,479.27,526.89,929.78,6.11,982.34,38.17,21
1104.01,517.19,473.66,990.12,11.08,988.1,33.76,1
1348.18,471.84,460.91,955.85,32.06,997.66,24.93,16
-6269.56,563.11,507.45,992.46,223.78,999.35,15.62,15
-6912.16,467.03,542.06,974.18,25.35,950.02,6.99,16
-2145.43,547.24,556.23,975.32,3.3,994.74,11.5,22
-3717.76,442.76,531.28,997.59,27.76,966.43,32.01,6
1495.74,480.24,462.4,981.59,10.62,997.11,21.33,23
-9164.64,440,532.49,975.36,8.09,975.19,1.95,21
5168.88,456.81,495.07,986.31,8.12,996.23,9.66,23
-677.32,548.12,477.91,983.76,10.68,985.05,4.95,13
651.16,470.03,458.8,962.68,26.9,951.54,1.4,21
1516.51,530.32,531.67,982.63,40.46,998.98,36.94,5
5331.51,512.27,424.02,980.41,33.16,994.87,19.69,14
-760.51,492.14,462.68,989.02,3.6,961.71,0.9,3
3637.08,551.54,503.85,974.02,122,959.55,46.7,0
-4061.12,472.06,502.43,997.36,18.42,991.55,6.02,10
925.7,577.75,489.12,982.25,9.16,965.91,11.7,20
-281.34,437.06,453.77,989.34,15.29,949.56,7.67,17
89.5,349.9,462.27,882.38,16.23,908.32,93.19,6
4402.67,551.72,404.97,984.49,38.2,991.25,11.8,18
-10856.62,495.49,523.77,990.4,15.03,962.32,7.29,1
4624.64,546.27,462.15,994.84,37.95,975.99,81.49,15
-5635.51,464.52,494.53,987.51,18.29,926.19,47.27,14
1640.93,388.34,502.73,921.95,8.91,950.1,46.62,6
-1522.93,444.96,482.81,998.84,4.99,991.02,0.63,21
7269.22,467.53,461.12,978.58,20.63,996.68,56.73,23
-14985.91,509.25,576.79,982.68,15.93,995.56,26.72,8
9027.68,519.97,493.74,969,74.34,992.38,18.36,12
2650.95,545.21,464.22,937.97,21.24,993.1,48.03,16
-8998.6,439.7,491.8,999.06,10.49,999.89,6.63,3
4717.9,451.08,587.64,938.89,37.5,980.99,105.38,4
3188.38,490.66,526.77,988.04,28.36,951.86,13.97,6
-10110.75,386.81,523.09,939.39,11.62,995.67,3.39,6
721.73,475.25,504.58,957.43,16.45,960.11,99.04,10
2420.17,416.2,469.7,980.75,15.66,978.23,57.45,17
2110.94,527.36,619.01,983.84,17.62,961.73,43.26,16
-1726.04,492.59,558.6,980.61,21.36,953.81,42.65,10
-5716.57,447.13,461.64,996.83,10.46,952.14,0.21,15
2107.82,508.16,489.34,985.68,10.35,984.18,25.57,22
-5417.18,500.59,537.76,974.11,38.72,987.59,49.6,12
6610.13,561.8,441.68,998.27,14.65,985.97,14.42,9
3131.64,504.49,484.61,971.37,0.46,998.42,33.69,13
-1329.13,479,460.66,998.37,53.42,972.33,6.83,16
-5425.55,467.84,481.42,997.06,64.46,996.16,5.78,20
3849.16,519.13,469.82,974.77,16.48,984.03,7.37,1
-13894.68,402.53,588.15,957.9,2.58,992.77,13.69,21
8608.57,486.34,500.38,977.81,22.71,994.25,4.42,9
-7673.19,480.53,578.47,980.64,10.54,990.29,7.88,17
-6322.9,536.23,569.02,995.32,56.33,992.37,11.16,5
-7114.9,448.83,523.88,991.05,21.05,984.46,11.16,4
-3115.18,531.47,529.8,980.64,19.79,958.08,52.94,19
2935.88,510.03,572.47,988.61,8.02,974.52,4.95,22
-415.49,479.42,522.53,955.09,8.77,992.79,1.49,12
5847.02,555.96,491.26,996.92,2.25,938.13,30.72,2
5079.68,621.1,427.25,979.27,157.3,997.93,8.05,19
5945.24,509.68,499.42,972.98,11.1,961.82,44.61,21
4939,523.48,539.92,996.46,40.36,980.8,20.16,22
7586.2,524.89,413.59,990.59,44.77,996.8,4.37,23
2833.6,495.77,500.04,985.43,9.14,959.05,24.06,7
-7377.06,492.18,546.78,960.23,3.64,993.72,4.62,18
-4890.53,419.32,501.2,809.28,17.46,993.14,18.06,3
-700.4,482.01,504.6,922.7,14.65,992.87,13.58,9
-23.25,527.13,546.38,982.52,7.22,987.46,14.35,10
-8913.77,388.34,520.16,991.03,3.52,992.5,48.72,13
1364.91,557.42,423.48,981.22,27.59,947.95,24.51,14
-3008.69,527.92,525.27,998.54,7.34,992.52,15.46,6
10414.9,536.97,469.59,992.82,9.26,986.39,1.68,16
4153.36,512.15,442.91,968.7,14.82,986.19,44.57,10
-5272.23,477.42,449.19,912.41,27.78,973.52,0.15,20
-2358.12,491.11,523.1,982.34,2.65,953.98,2.5,20
6026.81,512.27,467.89,994.29,11.18,994.52,5.34,6
-5110.55,501.64,503.64,997.48,27.55,999.61,21.89,3
-2130.38,516.54,585.26,943.61,11.94,979.34,16.74,22
-1151.97,509.11,441.18,969.1,44.82,965.93,13.93,7
1398.57,504.04,514.69,994.77,52.13,972.04,4.43,6
9193.47,613.99,454.53,989.82,51.7,918.59,28.05,8
-984.6,543.93,541.41,996.11,6.31,992.67,35.88,6
1766.74,545.14,556.33,978.51,23.3,995.81,4.12,13
-4930.62,474.19,645.59,987.46,21.21,976.76,17.5,18
8811.3,517.04,435.51,996.98,10.43,995.06,23.33,19
-10239.35,512.64,567.33,951.1,86.41,994.26,28.59,17
-8561.41,407.84,540.03,940.11,8.57,973.23,22.66,5
4000.91,582.65,421.21,985.25,24.11,993.35,26.02,11
-13112.05,360.63,520.07,975.26,8.55,997.84,19.24,7
-2797.24,485.04,517.67,969.66,14.65,964.56,21.49,4
-4034.48,508.96,494.96,995.26,11.01,959.2,6.34,3
10421.8,597.09,434.26,973.82,55.74,979.23,51.28,16
9052.74,469.17,334.97,955.41,6.2,980.7,8.43,5
-459.91,424.98,518.89,991.76,25.51,941.15,81.25,19
-12621.02,592.33,583.6,981.84,35.8,982.19,31.53,14
4215.14,481.78,505.88,976.06,29.27,993.11,5.5,16
4739.69,441.09,511.33,959.73,2.02,996.69,38.81,23
3914.96,612.32,486.03,986.98,73.37,947.11,59.47,0
5322.67,480.33,669.87,994.62,7.27,976.98,159.53,3
1734.62,494.89,481.59,972.98,29.29,984.9,21.51,19
-5514.56,468.61,512.92,983.76,6.82,964.95,32.91,2
1578.49,512.2,511.23,998.75,60.33,969.64,64.33,22
-5533.82,413.64,472.18,956.02,11.5,963.97,1.68,15
8513.19,468.71,449.21,990.88,27.74,993.94,8.84,12
-234.36,447.38,479.55,975.22,9.28,975.16,25.59,4
2543.51,519.07,592.78,993.3,36.07,997.77,11.51,14
-1183.74,570.26,520.53,988.71,77.37,992.95,35.15,17
2395.23,580.2,545.9,949.89,32.69,992.3,1.39,11
6988.45,577.91,431.2,987.33,53.62,992.01,13.51,11
1263.02,427.81,551.02,983.83,78.85,954.74,27.71,9
-13115.05,493.66,571.48,949.42,28.86,925.24,29.38,6
1018.82,502.71,502.42,988.48,26.02,956.53,10.71,13
1156.06,508.94,468.33,996.64,5.54,871.28,23.27,18
904.48,414.55,525.51,959.26,4.41,967.39,26.29,12
-4053.7,474.91,489.8,989.67,6.41,963.83,21.47,5
-5172.75,548.6,579.59,977.04,6.98,997.38,21.73,12
3187.92,461.83,454.38,993.86,4.86,991.84,8.93,14
-7288.29,438.23,502.34,996.91,33.92,990.83,13.1,14
-3294.63,494.85,471.13,978.3,38.86,995.13,51.09,3
-11907.23,403.41,530.22,999.44,2.5,988.9,105.78,1
977.88,478.74,462.1,992.84,9.43,995.22,13.7,7
7260.99,461.85,484.55,992.9,1.62,946.43,40.77,17
4569.57,534.91,540,992.26,68.07,971.01,25.11,13
701.78,506.81,584.78,984.51,26.6,992.27,12.42,2
-2375.4,396.3,507.17,867.53,22.37,941.44,84.13,3
-2597.88,443.37,509.95,981.91,35.26,981.23,18.93,19
11805.11,556.77,423.94,994.39,7.16,960.84,30.44,4
-1039.11,498.31,471.81,934.43,34.02,947.71,5.24,19
-11372.4,491.57,562.85,988.67,14.7,993.24,0.92,4
6924.02,543.66,435.95,974.73,22.91,918.57,16.61,14
-218.33,496.02,471.07,986.52,16.11,960.41,52.71,23
-5424.89,475.11,458.77,988.76,22.03,986.77,20.15,16
7448.23,486.25,525.77,998.25,12.56,956.9,2.9,12
10277.51,542.25,542.76,997.3,61.51,992.14,25.78,7
6973.6,509.04,521.53,981.19,2.65,993.71,17.61,4
-588.53,600.56,440.98,994.54,17.53,992.29,2.56,11
-668.71,482.7,508.42,998.19,29.18,972.28,30.28,1
3953.78,470.76,459.72,812.48,12.13,784.65,74.85,0
-2436.02,469.47,543.41,989.43,35.52,982.91,50.62,13
5280.66,477.6,490.11,995.78,2.47,960.75,15.51,13
-4867.47,489.81,526.71,950.83,4.1,996.26,24.48,8
7576.53,523.29,450.06,964.74,18.78,964.23,1.64,1
5040.48,507.99,407.37,993.95,31.39,952.61,6.74,6
-635.61,503.93,506.68,980.34,34.89,972.64,0.99,7
-9884.15,547.29,517.49,989.76,60.6,998.97,36.41,5
7102.39,439.64,455.55,972.24,12.69,936.01,6.21,16
-3773.87,474.89,490.83,993.73,4.56,987.17,1.98,13
-1858.73,569.43,513.45,997.37,10.25,990.63,78.26,11
-2103.35,517.16,491.01,997.56,0.5,976.77,4.92,23
1162.14,421.12,462.75,949.42,27.97,977.51,9.31,15
-274.06,571.19,560.58,948.16,144.27,965.58,60.53,10
-6143.76,507.13,557.97,982.06,2.39,996.66,47.15,15
5191.27,486.15,591.19,964.68,5.13,985.61,6.31,1
-6476.32,501.41,551.76,995.86,24,996.58,138.34,4
3344.96,443.7,406.15,931.18,21.62,983.07,64.78,12
-145.01,542.57,518.47,988.01,29.54,978.12,19.42,15
8822.56,513.31,437.69,983.96,5.46,974.95,25.3,23
919.94,489.09,507.96,977.91,10.72,998.65,7.82,22
6700.33,469.8,501.2,958.43,45.85,996.01,54.2,6
785.29,415.18,494.94,986.71,3.87,946.92,33.85,10
2798.99,568.63,552.24,969.43,0.19,987.58,64.81,10
1634.99,472.96,480.75,994.78,13.37,982.96,12.27,23
8828.47,590.52,473.59,973.23,18.04,896.59,5.11,7
3712.78,525.57,505.84,989.51,36.11,995.24,6.33,14
-4470.4,513.9,488.19,868.89,30.27,924.81,19.39,2
-2198.05,513.81,555.92,977.18,65.91,989.5,8.77,0
-23.55,527.52,509.52,988.69,60.74,927.45,120.53,4
4351.17,669.8,472.02,959.44,109.97,903.95,127.93,16
11233.78,549.35,390.81,980.49,12.05,950.61,17.85,3
7521.32,520.51,529.74,977.21,40.94,997.71,12.88,21
2570.45,536.9,421.82,975.03,23.73,985.58,9.66,22
533.68,479.1,488.53,941.44,4.32,983.33,27.12,16
-3760.95,495.91,470.24,985.06,34.77,988.8,8.44,11
12699.41,537.17,444.33,984.77,78.28,996.17,6.88,17
3198.65,541.3,570.32,997.83,22.22,994.78,29.7,14
653.82,536.58,530.72,980.73,31.35,983.91,136.49,9
-4090.48,481.31,509.85,993.74,4.16,980.21,7.6,22
-2573.01,465.87,524.4,955.63,35.85,965.75,38.13,8
-2844.51,476.14,499.36,990.84,33.78,995.72,17.16,0
-15336.32,532.31,554.64,992.44,29.59,992.17,7.51,15
267.21,564.59,440.78,951.18,37.22,996.52,33.45,9
-659.05,511.33,514.47,990.03,21.25,973.46,0.34,10
-3143.22,462.94,622.96,938.76,29.57,959.67,57.08,17
-10162.49,447.88,533.99,942.89,12.61,990.35,15.81,18
-501.33,476.83,494.3,979.99,7.11,993.88,8.53,22
-5693.29,534.41,514.81,998,12.9,992.92,24.05,13
2524.02,520.6,425.46,964.84,37.78,998.94,3.51,4
972.38,534.29,515.22,982.33,7,978.25,9.76,5
-952.6,564.4,486.53,996.66,1.08,955.33,3.85,10
9804.12,489.03,429.04,960.65,16.18,896.12,2.38,18
79.7,444.82,451.97,999.62,1.4,968.34,11.07,13
4237.57,493.53,479.06,978.75,3.39,941.8,101.01,4
-2329.24,480.34,516.36,954.53,25.63,989.3,12.07,5
-6478.83,511.2,477.22,931.77,24.29,959.76,2.3,15
-3407.33,451.49,495.72,901.55,16.32,961.45,40.92,14
3294.18,529.79,465.51,966.75,0.64,915.97,28.27,8
-2132.97,440.39,511.49,890.93,17.21,989.4,0.04,1
-6416.94,470.36,514.04,992.93,14.11,987.48,14.66,13
2208.63,496.13,505.51,988.48,16.05,981.73,18.26,5
-10100.34,409.29,450.08,979.36,4.95,977.66,6.51,15
-305.95,458.3,518.21,945.07,23.88,978.35,25.06,8
-6760.98,440.68,460.53,982.32,24.68,957.92,10.27,1
13673.43,550.25,499.68,995.47,4.48,979.5,35.31,4
-2750,564.15,585.6,967.28,48.61,992.4,18.57,11
-2014.54,486.7,426.09,998.82,8.26,955.78,21.12,14
-2665.19,552.01,463.44,946.38,68.22,992.97,42.3,1
8913.7,447.31,421.95,999.78,6.49,910.75,26.82,14
-8377.76,432.43,484.7,979.71,34.97,979.65,7.74,11
-970.44,465.3,436.57,994.07,5.13,932.44,7.38,20
777.98,440.69,507.89,990.83,39.92,951.89,1.27,8
-989.42,463.24,494.16,947.42,2.6,971.79,33.77,3
-2840.69,543.57,484.18,974.01,30.15,972.94,37.45,12
-8605.56,535.67,498.03,997.12,81.69,963.12,22.84,10
8637.14,527.57,511.49,995.35,16.72,968.03,0.83,10
2377.28,494.59,477.96,986.05,3.29,982.63,0.29,19
11050.12,486.63,401.89,997.34,17.27,971.39,0.85,2
-16.58,536.31,472.29,973.18,13.93,925.14,22.13,6
-12226.11,453.34,547.17,918.24,3.4,988.72,7.59,23
956.76,545.09,537.32,969.7,60.12,951.43,14.93,12
5182.17,494.28,431.44,991.15,14.26,990.01,14.44,14
616.71,459.96,498.12,863.51,8.65,985.23,63.56,1
-990.67,422.31,489.75,988.54,7.61,942.71,20.52,6
-4270,488.21,494.6,998.2,6.21,997.84,5.12,20
-12852.84,473.24,511.99,947.98,3.88,996.92,9.9,22
2214.43,463.23,466.62,985.49,44.77,984.01,43.17,20
-5741.11,517.58,477.92,982.12,59.68,972.24,8.13,12
3150.9,505.43,499.52,990.64,31.98,968.44,65.81,8
-7923.02,447.45,485.06,993.55,10.65,991.3,3.37,22
1722.48,524.57,446.97,945.29,4.37,963.98,17.69,12
-409.01,498.23,537.89,980.89,0.28,974.65,22.72,8
3986.45,512.36,467.83,989.14,56.2,987.4,10.64,3
-4894.16,530.97,515.58,891.56,88.84,961.53,27.66,23
3229.09,527.47,487.5,993.5,53.66,983.88,14.43,17
392.78,537.76,623.63,993.61,40.81,983.33,88.68,16
8374.13,480.41,435.12,998.18,9.67,986.96,22.92,11
3248,457.05,526.94,954.61,0.01,986.77,11.27,2
-11539.49,486.7,513.65,998.33,21.1,978.74,3.78,0
1554.97,495.06,479.8,988,33.21,964.5,10.08,0
-5644.25,441,450.03,951.93,20.98,944.21,12.79,15
9374.4,524.2,504.91,987.08,12.33,960.55,5.28,0
-2475.96,474.51,467.51,998.3,6.24,998.62,4.12,20
-6350.3,505.94,494.31,983.71,3.42,999.25,24.81,5
4618.6,580.89,543.11,996.36,0.24,976.73,14.71,22
1739.42,483.03,524.42,979.11,29.26,982.58,7.09,11
998.63,526.48,470,989.53,69.93,937.05,36.44,16
-5576.96,469.61,519.63,989.28,74.67,895.33,37.49,15
-5456.03,480.76,530.79,997.91,12.74,999.75,13.04,0
2558.21,511.25,499.31,956.08,1.63,973.96,38.6,0
6320.37,516.67,524.75,996.96,20.37,968.48,72.91,21
-3719.18,485.64,605.11,972.55,13.53,999.47,55.33,9
-475.97,519.64,549.81,988.31,29.93,999.56,71.2,23
-11524.86,415.92,563.79,977.26,1.86,973.66,0.16,1
-7331.26,530.19,550.81,971.07,15.1,975.02,13.02,17
-7827.34,491.69,566.02,987.81,40.55,987.46,5.1,12
-1447.54,447.74,489.09,965.79,49.16,964.23,16.73,17
-5111.54,502.35,555.84,977.89,1.69,995.92,33.35,13
1184.18,423.58,508.35,953.26,30.9,994.96,48.21,11
1029.56,538.11,502.48,942.64,104.54,997.07,59.14,6
2093.69,534.81,438.4,980.91,66.29,999.71,11.72,6
-7270.23,503.82,569.47,945,122.97,987.94,15.33,3
-1124.78,446.9,501.45,995.83,13.4,973.01,44.75,0
-1934.69,419.88,452.81,918.98,3.37,984.55,17.35,14
855.33,454.35,580.69,925.67,1.2,953.88,10.23,7
-8894.14,479.69,500.01,991.2,59.95,985.54,42.67,1
2869.59,575.15,419.87,999.08,1.51,888,13.02,21
-6305.5,482.32,513.5,986.26,12.19,949.66,26.85,8
-5629.36,536.47,521.77,966.73,33.74,995.29,39.03,16
2161.52,449.48,523.11,979.78,4.19,992.84,31.98,7
4421.4,477.3,460.55,994.2,8.45,903.81,61.15,19
5564.89,519.02,452.41,979.93,9.51,991.53,66.85,2
585.55,504.94,476.95,999.49,11.11,992.61,0.29,22
2031.95,546.76,500.34,987.89,7.32,986.19,14.74,23
-6607.02,486.76,521.01,994.01,11.69,987.04,37.74,8
3919.85,605.5,391.71,972.09,25.95,963.4,15.27,8
6648.24,512.22,469.76,998.45,10.27,994.44,15.33,6
-4156.45,539.57,506.08,923.31,37.02,998.19,21.76,17
-1295.87,366.31,458.35,865.33,40.93,996.06,15.62,6
5732.37,450.26,432.94,962.46,3.24,995.59,9.06,1
-2160.61,408.85,446.21,942.6,6.22,963.52,50.7,20
2644.2,502.12,542.5,978.56,18.32,972.58,17.23,22
5760.96,576.29,463.89,987.22,5.32,984.9,88.55,16
1220.38,478.81,491.92,957.18,23.33,969.07,5.58,20
12267.32,554.18,473.21,997.01,35.41,999.64,9.89,16
-7865.64,408.39,447.05,986.84,0.44,992.66,9.42,1
-9275.9,509.03,607.22,938.37,28.43,983.08,71.86,2
-9015.69,458.41,664.12,942.87,3.31,997.43,87.22,21
11523.52,525.11,498.23,997.25,5.74,978.84,4.92,18
4766.69,590.25,470.71,988.67,77.61,937.7,42.77,2
4034.18,556.09,493.4,953.85,13.12,926.88,56.42,0
-5768.44,470.53,549.96,990.37,30.63,959.44,28.63,2
-479.1,576.57,509.46,977.47,12.11,992.25,13.34,23
9309.56,525.76,383.62,962.06,3.99,999.34,1.54,17
109.79,470.05,496.83,979.56,29.96,976.7,15.38,13
-2267.58,539.72,557.74,998.34,17.41,975.74,17.78,23
-729.46,487.15,448.67,982.2,11.54,996.96,21.67,17
7708.99,477.39,464.34,976.64,2.05,996.99,9.26,12
7873.85,549.24,428.76,995.42,5.83,999.84,4.72,9
4256.44,532.42,501.16,992.42,1.68,966.72,5.99,22
-4770.24,525.24,544.77,957.33,19.91,964.95,31.98,9
-11361.77,427.81,503.88,959.09,10.33,997.3,8.74,3
3556.12,567.17,421.55,999.44,22.01,919.89,3.67,16
36.39,518.81,501.46,980.77,60.99,976.23,24.54,0
3498.68,535.64,518.55,967.07,13.69,992.7,4.35,23
-563.84,470.06,565.77,989.67,33.15,974.8,129.01,22
-3301.91,418.22,532.08,981.08,2.55,985.3,10.18,21
-5454.45,521.54,559.05,979.91,2.27,979.83,15.82,12
-6127.1,504.99,542.66,994.27,12.88,999.06,29.61,14
9756.64,561.89,450.27,987.58,27.68,970.25,17.21,13
4302.06,587.31,647.27,975.77,63.58,998.48,60.32,3
-4736,475.08,522.22,962.88,4.1,996.41,68.58,1
-6657.42,462.24,608.5,984.9,15.95,994.86,71.59,6
7915.19,497.39,441.41,966.45,39.4,833.23,115.5,18
-3208.3,471.46,484.12,892.74,0.49,994.11,100.34,11
-2058.88,466.03,550.43,991.73,14.62,971.83,51.01,11
-5365.95,493.61,457.21,966.74,78.68,991.99,2.56,9
-402.37,528.53,462.64,985.13,178.63,947.78,8.13,8
-11661.54,503.67,525.36,968.97,46.49,970.93,63.7,9
2071.28,451.28,551.15,987.01,15.54,985.8,60.87,4
-8016,515.52,578.62,977.33,18.06,989.4,41.81,16
-7552.77,478.33,520.94,999.89,32.9,964.04,4.6,12
-651.38,559.24,476.14,968.26,47.75,996.63,37.87,19
8671.7,550.68,438.86,957.82,43.44,989.05,7.11,23
-1823.32,474.5,471.51,892.44,37.94,969.48,25.23,12
-6872.89,468.77,447.28,985.45,47.05,956.19,16.67,4
-4410.48,393.79,470.87,985.76,10.09,987.29,19.3,3
-5536.43,439.26,511.87,995.41,0.45,992.72,15.12,18
286.48,531.64,448.44,997.07,8.54,975.87,75.92,0
5272.99,455.76,459.85,976.12,25.32,938.72,43.71,4
-4679.55,543.29,572.5,983.15,62.89,977.12,82.44,5
1740.07,457.88,549.45,974.6,24.08,932.93,100.7,20
1327.92,573.64,508.07,994.54,15.8,995.26,62.03,21
6966.62,530.56,506.56,958.81,19.8,911.86,51.62,21
1179.09,563.66,517.8,995.63,27.53,988.82,38.19,11
9735.44,538.19,480.86,994.22,64.71,954.21,6.01,13
-6966.93,478.74,523.79,993.84,3.89,997.18,18.44,9
3359.7,556.73,478.87,997.12,3,999.24,1.87,1
-3830.92,453.35,526.46,979.74,7.09,977.83,54.73,5
-181.42,543.78,499.47,990.47,1.48,978.47,15.96,21
294.08,526.45,533.95,998.13,29.14,974.48,14.43,6
2377.69,493.19,485.69,972.12,52.93,991.74,23.08,20
-8165.87,494.8,558.13,983.82,8.93,986.15,1.24,20
-3094.31,444.89,509.35,977.63,12.28,988.7,10.33,5
1987.87,443.36,542.99,989.82,5.06,986.48,1.03,6
1951.77,547.5,494.32,960.59,67.69,974.99,8.15,2
-2289.94,511.94,548.12,993.36,15.32,994.54,20.33,0
666.14,518.13,567.47,982.34,56.88,999.35,186.48,20
198.58,477.82,532.27,987.51,5.81,973.56,3.43,11
5481.14,509.59,484.74,927,12.31,989.61,44,17
2131.63,505.95,541.2,981.02,22.11,971.75,8.4,23
518,448.53,464.32,963.68,37.31,997.78,0.11,14
-1448.38,475.23,464.19,981.38,17.24,961.07,63.1,18
-16347.99,562.17,489.5,992.03,5.93,997.35,14.4,10
-436.13,486.09,513.7,974.26,20.1,969.09,37.39,4
-859.17,487.17,466.4,978.47,80.76,996.37,26.38,7
622.32,578.49,469.74,955.57,5.49,990.52,22.43,9
6463.02,515.74,532.99,985.3,6.78,935.93,6.56,18
3229.38,538.08,503.34,992.22,121.65,977.15,66.92,16
-9746.27,452.09,554.25,980.25,10.54,987.08,21.67,14
-1461.02,552.16,482.15,986.45,21.97,990.77,34.77,4
-2828.54,487.57,546.79,974.85,1.6,999.31,23.53,1
-2200.12,403.39,472.49,999.91,22.34,967.29,29.95,0
5483.4,498.5,523.42,985.16,16.51,985.69,10.9,11
-12708.45,413.1,506.31,994.75,12.86,993.66,0.11,12
4637.52,519.87,456.6,898.75,52.84,957.68,13.81,19
-3259.23,567.84,622.29,948.13,0.39,998.43,49.89,16
10233.84,560.35,512.23,987.39,7.33,995.25,9.15,0
-2676.79,534.5,545.07,996.68,0.31,992.8,29.49,16
-940.56,470.91,565.06,979.18,0.37,981.33,79.88,0
-1137.19,523.75,525.41,981.88,3.71,963.92,39.76,18
406.53,470.36,480.63,995.94,6.31,970.06,21.58,4
3491.73,454.31,387.33,923.28,0.8,892.36,3.76,6
-5310.31,538.41,562.87,997.08,69.18,998.31,55.11,6
-2280.98,517.16,472.38,999.46,47.15,953.76,12.92,5
3052.98,509.58,471.92,987.94,20.76,976.16,27.03,0
-6961.12,504.53,551.99,986.51,53.67,994.54,36.2,14
76.93,440.31,505.78,985.62,38.18,964.62,122.31,13
-2871.26,570.51,472.79,992.71,1.38,993.24,22.7,17
1990.74,460.77,541.19,982.46,39.63,969.85,14.63,5
-8417.79,518.55,602.26,994.27,1.74,987.67,4.13,16
1117.27,536.39,535.25,983.8,57.26,985.97,2.68,13
4337.04,573.89,496.97,997.84,4.99,954.78,37.7,17
7007.58,591.96,490.32,999.36,53.04,996.38,12.23,16
-7498.89,405.65,529.98,927.62,19.9,950.02,78.35,6
-230.98,479.51,567.38,897.56,9.1,835.74,169.29,17
3619.09,505.52,504.11,910.1,7.98,993.32,5.6,16
6198.93,553.35,480.88,991.22,68.86,913.19,14.4,15
9009.1,454,523.89,974.52,8.11,919.17,22.14,10
-3456.16,460.61,547.01,995.93,7.37,997.43,44.47,19
